reading_id,mine_id,station_id,parameter,value,unit,configured_min,configured_max,latitude,longitude,timestamp,source,compliance_status,exceedance_pct,threshold_source,data_note
ENV-0001133,M004,ENV-ST-M004-02,CO,0.68,mg/m3,,4,18.720961,79.515286,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001134,M004,ENV-ST-M004-01,pH,6.74,pH,6.5,8.5,18.729236,79.525182,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001135,M004,ENV-ST-M004-02,TSS,43.45,mg/L,,100,18.731126,79.5268,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001136,M004,ENV-ST-M004-01,TDS,721.55,mg/L,,2100,18.72558,79.523518,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001137,M004,ENV-ST-M004-02,COD,63.59,mg/L,,250,18.730012,79.512621,2026-06-28T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001138,M004,ENV-ST-M004-01,BOD,7.4,mg/L,,30,18.739165,79.510966,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001139,M004,ENV-ST-M004-01,Oil_Grease,1.76,mg/L,,10,18.739089,79.52221,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001140,M004,ENV-ST-M004-01,Noise,64.5,dB(A),,85,18.733396,79.524576,2026-06-28T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001141,M004,ENV-ST-M004-02,PM2.5,44.06,ug/m3,,60,18.729395,79.51145,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001142,M004,ENV-ST-M004-01,PM10,74.53,ug/m3,,100,18.73506,79.522144,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001143,M004,ENV-ST-M004-01,SO2,22.23,ug/m3,,80,18.729128,79.529622,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001144,M004,ENV-ST-M004-03,NO2,41.56,ug/m3,,80,18.733683,79.526819,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001145,M004,ENV-ST-M004-02,CO,1.52,mg/m3,,4,18.731803,79.523219,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001146,M004,ENV-ST-M004-03,pH,6.57,pH,6.5,8.5,18.721694,79.520229,2026-06-25T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001147,M004,ENV-ST-M004-01,TSS,77.88,mg/L,,100,18.733746,79.526964,2026-06-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001148,M004,ENV-ST-M004-02,TDS,1187.73,mg/L,,2100,18.728961,79.527555,2026-06-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001149,M004,ENV-ST-M004-02,COD,104.73,mg/L,,250,18.736492,79.518175,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001150,M004,ENV-ST-M004-01,BOD,16.8,mg/L,,30,18.724094,79.529331,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001151,M004,ENV-ST-M004-01,Oil_Grease,2.13,mg/L,,10,18.726607,79.519996,2026-06-25T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001152,M004,ENV-ST-M004-01,Noise,72.4,dB(A),,85,18.733117,79.520893,2026-06-25T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001153,M005,ENV-ST-M005-03,PM2.5,25.64,ug/m3,,60,24.178128,82.680716,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001154,M005,ENV-ST-M005-03,PM10,57.42,ug/m3,,100,24.166221,82.675833,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001155,M005,ENV-ST-M005-03,SO2,25.14,ug/m3,,80,24.173503,82.683905,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001156,M005,ENV-ST-M005-02,NO2,24.85,ug/m3,,80,24.169908,82.670385,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001157,M005,ENV-ST-M005-03,CO,0,mg/m3,,4,24.162241,82.680633,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001158,M005,ENV-ST-M005-01,pH,7.29,pH,6.5,8.5,24.160642,82.675367,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001159,M005,ENV-ST-M005-03,TSS,42.97,mg/L,,100,24.176692,82.676066,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001160,M005,ENV-ST-M005-02,TDS,618.75,mg/L,,2100,24.17675,82.674678,2026-09-02T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001161,M005,ENV-ST-M005-01,COD,113.88,mg/L,,250,24.173492,82.675516,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001162,M005,ENV-ST-M005-01,BOD,11.22,mg/L,,30,24.162947,82.676078,2026-09-02T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001163,M005,ENV-ST-M005-02,Oil_Grease,2.35,mg/L,,10,24.170613,82.688751,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001164,M005,ENV-ST-M005-01,Noise,47.65,dB(A),,85,24.16025,82.675209,2026-09-02T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001165,M005,ENV-ST-M005-01,PM2.5,30.77,ug/m3,,60,24.162418,82.670783,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001166,M005,ENV-ST-M005-01,PM10,66.52,ug/m3,,100,24.17441,82.680452,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001167,M005,ENV-ST-M005-02,SO2,23.04,ug/m3,,80,24.160433,82.677861,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001168,M005,ENV-ST-M005-03,NO2,25.72,ug/m3,,80,24.177752,82.679827,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001169,M005,ENV-ST-M005-01,CO,1.88,mg/m3,,4,24.172549,82.684733,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001170,M005,ENV-ST-M005-02,pH,7.67,pH,6.5,8.5,24.172468,82.676672,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001171,M005,ENV-ST-M005-02,TSS,34.61,mg/L,,100,24.174909,82.685127,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001172,M005,ENV-ST-M005-01,TDS,334.21,mg/L,,2100,24.172522,82.674064,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001173,M005,ENV-ST-M005-01,COD,100.25,mg/L,,250,24.161981,82.684884,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001174,M005,ENV-ST-M005-02,BOD,7.96,mg/L,,30,24.177567,82.681303,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001175,M005,ENV-ST-M005-02,Oil_Grease,0.46,mg/L,,10,24.168811,82.672453,2026-08-30T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001176,M005,ENV-ST-M005-02,Noise,57.45,dB(A),,85,24.171077,82.678114,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001177,M005,ENV-ST-M005-02,PM2.5,19.41,ug/m3,,60,24.170894,82.680538,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001178,M005,ENV-ST-M005-03,PM10,31.56,ug/m3,,100,24.174257,82.688155,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001179,M005,ENV-ST-M005-01,SO2,22.37,ug/m3,,80,24.161551,82.681224,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001180,M005,ENV-ST-M005-03,NO2,20.98,ug/m3,,80,24.165815,82.684253,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001181,M005,ENV-ST-M005-01,CO,0.81,mg/m3,,4,24.179762,82.689452,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001182,M005,ENV-ST-M005-01,pH,6.96,pH,6.5,8.5,24.167115,82.689397,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001183,M005,ENV-ST-M005-03,TSS,39.15,mg/L,,100,24.164349,82.678939,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001184,M005,ENV-ST-M005-02,TDS,341.67,mg/L,,2100,24.163044,82.678373,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001185,M005,ENV-ST-M005-01,COD,85.22,mg/L,,250,24.166237,82.680241,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001186,M005,ENV-ST-M005-03,BOD,12.09,mg/L,,30,24.175614,82.670131,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001187,M005,ENV-ST-M005-02,Oil_Grease,1.73,mg/L,,10,24.169192,82.671196,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001188,M005,ENV-ST-M005-01,Noise,56.49,dB(A),,85,24.172056,82.683049,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001189,M005,ENV-ST-M005-02,PM2.5,36.69,ug/m3,,60,24.161908,82.680789,2026-08-24T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001190,M005,ENV-ST-M005-03,PM10,52.32,ug/m3,,100,24.164452,82.674692,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001191,M005,ENV-ST-M005-03,SO2,28.42,ug/m3,,80,24.178169,82.671507,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001192,M005,ENV-ST-M005-03,NO2,30.99,ug/m3,,80,24.168776,82.678096,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001193,M005,ENV-ST-M005-03,CO,0.9,mg/m3,,4,24.166132,82.679922,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001194,M005,ENV-ST-M005-02,pH,7.57,pH,6.5,8.5,24.164973,82.687375,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001195,M005,ENV-ST-M005-02,TSS,57.69,mg/L,,100,24.178237,82.688183,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001196,M005,ENV-ST-M005-01,TDS,710.14,mg/L,,2100,24.17832,82.670176,2026-08-24T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001197,M005,ENV-ST-M005-02,COD,113.5,mg/L,,250,24.165464,82.671301,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001198,M005,ENV-ST-M005-01,BOD,10.44,mg/L,,30,24.178917,82.676089,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001199,M005,ENV-ST-M005-01,Oil_Grease,1.37,mg/L,,10,24.173131,82.689819,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001200,M005,ENV-ST-M005-03,Noise,58.42,dB(A),,85,24.166933,82.683974,2026-08-24T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001201,M005,ENV-ST-M005-03,PM2.5,31.39,ug/m3,,60,24.173193,82.685278,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001202,M005,ENV-ST-M005-03,PM10,57.0,ug/m3,,100,24.178237,82.67641,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001203,M005,ENV-ST-M005-01,SO2,21.94,ug/m3,,80,24.167158,82.685846,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001204,M005,ENV-ST-M005-03,NO2,32.32,ug/m3,,80,24.163863,82.687826,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001205,M005,ENV-ST-M005-01,CO,0.83,mg/m3,,4,24.167009,82.675816,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001206,M005,ENV-ST-M005-03,pH,7.54,pH,6.5,8.5,24.17715,82.684257,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001207,M005,ENV-ST-M005-02,TSS,54.85,mg/L,,100,24.175166,82.684931,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001208,M005,ENV-ST-M005-02,TDS,1010.07,mg/L,,2100,24.17284,82.684657,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001209,M005,ENV-ST-M005-01,COD,77.55,mg/L,,250,24.170479,82.678505,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001210,M005,ENV-ST-M005-01,BOD,12.33,mg/L,,30,24.164185,82.670635,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001211,M005,ENV-ST-M005-03,Oil_Grease,2.74,mg/L,,10,24.178722,82.686019,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001212,M005,ENV-ST-M005-03,Noise,57.25,dB(A),,85,24.170364,82.670711,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001213,M005,ENV-ST-M005-03,PM2.5,28.47,ug/m3,,60,24.168593,82.675164,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001214,M005,ENV-ST-M005-02,PM10,49.44,ug/m3,,100,24.171067,82.671081,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001215,M005,ENV-ST-M005-01,SO2,28.77,ug/m3,,80,24.178226,82.678163,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001216,M005,ENV-ST-M005-03,NO2,25.73,ug/m3,,80,24.16655,82.687295,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001217,M005,ENV-ST-M005-01,CO,0.56,mg/m3,,4,24.171968,82.683121,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001218,M005,ENV-ST-M005-03,pH,6.73,pH,6.5,8.5,24.166633,82.670616,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001219,M005,ENV-ST-M005-02,TSS,54.06,mg/L,,100,24.161464,82.681802,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001220,M005,ENV-ST-M005-03,TDS,540.47,mg/L,,2100,24.167939,82.680019,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001221,M005,ENV-ST-M005-02,COD,54.07,mg/L,,250,24.1642,82.683589,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001222,M005,ENV-ST-M005-01,BOD,11.58,mg/L,,30,24.172961,82.686936,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001223,M005,ENV-ST-M005-02,Oil_Grease,2.91,mg/L,,10,24.16111,82.674518,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001224,M005,ENV-ST-M005-03,Noise,47.0,dB(A),,85,24.179729,82.680569,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001225,M005,ENV-ST-M005-01,PM2.5,29.27,ug/m3,,60,24.172669,82.6864,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001226,M005,ENV-ST-M005-01,PM10,49.47,ug/m3,,100,24.168539,82.688295,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0001227,M005,ENV-ST-M005-03,SO2,18.97,ug/m3,,80,24.175778,82.687967,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
