production_id,mine_id,date,production_target_t,actual_production_t,coal_dispatch_t,opening_stock_t,closing_stock_t,overburden_removed_or_development_qty,production_loss_t,downtime_hours,loss_reason,achievement_percentage,data_source
PROD-000962,M011,2026-08-05,10411.0,10410.6,8662.7,8166.4,9914.3,15045.0,0.4,4.7,,100.0,DEMO_SYNTHETIC
PROD-000963,M011,2026-08-06,10411.0,10935.6,10240.3,29072.3,29767.6,25206.0,0,0.6,,105.04,DEMO_SYNTHETIC
PROD-000964,M011,2026-08-07,10411.0,9578.7,8764.2,27961.0,28775.5,16866.0,832.3,3.2,,92.01,DEMO_SYNTHETIC
PROD-000965,M011,2026-08-08,10411.0,10593.8,8819.0,22729.1,24503.9,37941.0,0,0.8,,101.76,DEMO_SYNTHETIC
PROD-000966,M011,2026-08-09,10411.0,8972.9,7515.4,44531.8,45989.3,21166.2,1438.1,0.7,,86.19,DEMO_SYNTHETIC
PROD-000967,M011,2026-08-10,10411.0,7970.7,6834.0,20216.9,21353.6,29140.9,2440.3,3.6,Heavy Rainfall,76.56,DEMO_SYNTHETIC
PROD-000968,M011,2026-08-11,10411.0,9960.6,9528.8,40636.9,41068.7,15108.3,450.4,0.4,,95.67,DEMO_SYNTHETIC
PROD-000969,M011,2026-08-12,10411.0,10223.5,9289.5,23263.4,24197.4,23665.0,187.5,3.5,,98.2,DEMO_SYNTHETIC
PROD-000970,M011,2026-08-13,10411.0,9561.8,9058.0,42534.5,43038.3,17122.7,849.2,2.3,,91.84,DEMO_SYNTHETIC
PROD-000971,M011,2026-08-14,10411.0,9946.2,8794.6,14186.2,15337.8,22096.3,464.8,2.0,,95.54,DEMO_SYNTHETIC
PROD-000972,M011,2026-08-15,10411.0,9758.7,9443.3,30277.6,30593.0,16633.7,652.3,2.9,,93.73,DEMO_SYNTHETIC
PROD-000973,M011,2026-08-16,10411.0,9891.9,9692.8,8404.5,8603.6,25141.8,519.1,1.5,,95.01,DEMO_SYNTHETIC
PROD-000974,M011,2026-08-17,10411.0,10536.4,9265.5,12455.3,13726.2,30152.4,0,3.0,,101.2,DEMO_SYNTHETIC
PROD-000975,M011,2026-08-18,10411.0,8634.1,8397.8,36274.1,36510.4,31510.5,1776.9,0.9,,82.93,DEMO_SYNTHETIC
PROD-000976,M011,2026-08-19,10411.0,9909.4,8637.8,18255.6,19527.2,35179.3,501.6,0.6,,95.18,DEMO_SYNTHETIC
PROD-000977,M011,2026-08-20,10411.0,10824.3,9767.5,21681.9,22738.7,17231.8,0,3.8,,103.97,DEMO_SYNTHETIC
PROD-000978,M011,2026-08-21,10411.0,10406.2,8602.0,30758.6,32562.8,35153.2,4.8,2.6,,99.95,DEMO_SYNTHETIC
PROD-000979,M011,2026-08-22,10411.0,10993.5,9385.6,20977.1,22585.0,41552.0,0,1.3,,105.6,DEMO_SYNTHETIC
PROD-000980,M011,2026-08-23,10411.0,9770.6,9225.8,14759.9,15304.7,35052.8,640.4,2.0,,93.85,DEMO_SYNTHETIC
PROD-000981,M011,2026-08-24,10411.0,9957.4,8689.5,43788.4,45056.3,25212.1,453.6,2.4,,95.64,DEMO_SYNTHETIC
PROD-000982,M011,2026-08-25,10411.0,10302.5,9052.6,13953.9,15203.8,29816.0,108.5,0,,98.96,DEMO_SYNTHETIC
PROD-000983,M011,2026-08-26,10411.0,9980.5,9153.3,13365.3,14192.5,24609.2,430.5,0,,95.86,DEMO_SYNTHETIC
PROD-000984,M011,2026-08-27,10411.0,10793.1,10194.4,8250.8,8849.5,30649.5,0,1.8,,103.67,DEMO_SYNTHETIC
PROD-000985,M011,2026-08-28,10411.0,8697.7,7137.4,17142.4,18702.7,19249.5,1713.3,1.5,,83.54,DEMO_SYNTHETIC
PROD-000986,M011,2026-08-29,10411.0,9409.4,7751.1,8770.2,10428.5,24003.1,1001.6,3.0,,90.38,DEMO_SYNTHETIC
PROD-000987,M011,2026-08-30,10411.0,11964.0,10744.6,37039.1,38258.5,20587.4,0,1.4,,114.92,DEMO_SYNTHETIC
PROD-000988,M011,2026-08-31,10411.0,9515.5,8590.2,30133.5,31058.8,17354.7,895.5,3.5,,91.4,DEMO_SYNTHETIC
PROD-000989,M011,2026-09-01,10411.0,10965.1,9232.1,16434.9,18167.9,24872.6,0,2.4,,105.32,DEMO_SYNTHETIC
PROD-000990,M011,2026-09-02,10411.0,9590.5,8456.8,27218.6,28352.3,28343.6,820.5,1.6,,92.12,DEMO_SYNTHETIC
PROD-000991,M012,2026-06-05,0,0,0,1947,1947,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000992,M012,2026-06-06,0,0,0,1049,1049,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000993,M012,2026-06-07,0,0,0,215,215,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000994,M012,2026-06-08,0,0,0,1712,1712,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000995,M012,2026-06-09,0,0,0,1627,1627,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000996,M012,2026-06-10,0,0,0,1124,1124,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000997,M012,2026-06-11,0,0,0,1156,1156,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000998,M012,2026-06-12,0,0,0,511,511,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-000999,M012,2026-06-13,0,0,0,1598,1598,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001000,M012,2026-06-14,0,0,0,1556,1556,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001001,M012,2026-06-15,0,0,0,1060,1060,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001002,M012,2026-06-16,0,0,0,1086,1086,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001003,M012,2026-06-17,0,0,0,1393,1393,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001004,M012,2026-06-18,0,0,0,1996,1996,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001005,M012,2026-06-19,0,0,0,729,729,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001006,M012,2026-06-20,0,0,0,1992,1992,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001007,M012,2026-06-21,0,0,0,1561,1561,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001008,M012,2026-06-22,0,0,0,159,159,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001009,M012,2026-06-23,0,0,0,1939,1939,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001010,M012,2026-06-24,0,0,0,1382,1382,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001011,M012,2026-06-25,0,0,0,205,205,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001012,M012,2026-06-26,0,0,0,130,130,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001013,M012,2026-06-27,0,0,0,454,454,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001014,M012,2026-06-28,0,0,0,458,458,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001015,M012,2026-06-29,0,0,0,1669,1669,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001016,M012,2026-06-30,0,0,0,212,212,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001017,M012,2026-07-01,0,0,0,484,484,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001018,M012,2026-07-02,0,0,0,1895,1895,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001019,M012,2026-07-03,0,0,0,1875,1875,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001020,M012,2026-07-04,0,0,0,1712,1712,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001021,M012,2026-07-05,0,0,0,1900,1900,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001022,M012,2026-07-06,0,0,0,615,615,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001023,M012,2026-07-07,0,0,0,1340,1340,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001024,M012,2026-07-08,0,0,0,1776,1776,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001025,M012,2026-07-09,0,0,0,1722,1722,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001026,M012,2026-07-10,0,0,0,143,143,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001027,M012,2026-07-11,0,0,0,1259,1259,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001028,M012,2026-07-12,0,0,0,1413,1413,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001029,M012,2026-07-13,0,0,0,1944,1944,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001030,M012,2026-07-14,0,0,0,1359,1359,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001031,M012,2026-07-15,0,0,0,1805,1805,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001032,M012,2026-07-16,0,0,0,1346,1346,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001033,M012,2026-07-17,0,0,0,253,253,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001034,M012,2026-07-18,0,0,0,1816,1816,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001035,M012,2026-07-19,0,0,0,222,222,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001036,M012,2026-07-20,0,0,0,735,735,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001037,M012,2026-07-21,0,0,0,887,887,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001038,M012,2026-07-22,0,0,0,1944,1944,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001039,M012,2026-07-23,0,0,0,1173,1173,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001040,M012,2026-07-24,0,0,0,533,533,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001041,M012,2026-07-25,0,0,0,285,285,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001042,M012,2026-07-26,0,0,0,584,584,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001043,M012,2026-07-27,0,0,0,1563,1563,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001044,M012,2026-07-28,0,0,0,885,885,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001045,M012,2026-07-29,0,0,0,1966,1966,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001046,M012,2026-07-30,0,0,0,690,690,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001047,M012,2026-07-31,0,0,0,1692,1692,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001048,M012,2026-08-01,0,0,0,1132,1132,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001049,M012,2026-08-02,0,0,0,161,161,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001050,M012,2026-08-03,0,0,0,1998,1998,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001051,M012,2026-08-04,0,0,0,605,605,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001052,M012,2026-08-05,0,0,0,713,713,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001053,M012,2026-08-06,0,0,0,532,532,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001054,M012,2026-08-07,0,0,0,1905,1905,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001055,M012,2026-08-08,0,0,0,637,637,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001056,M012,2026-08-09,0,0,0,1962,1962,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001057,M012,2026-08-10,0,0,0,1007,1007,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001058,M012,2026-08-11,0,0,0,489,489,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001059,M012,2026-08-12,0,0,0,1431,1431,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001060,M012,2026-08-13,0,0,0,502,502,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001061,M012,2026-08-14,0,0,0,1459,1459,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001062,M012,2026-08-15,0,0,0,468,468,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001063,M012,2026-08-16,0,0,0,1019,1019,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001064,M012,2026-08-17,0,0,0,896,896,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001065,M012,2026-08-18,0,0,0,246,246,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001066,M012,2026-08-19,0,0,0,482,482,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001067,M012,2026-08-20,0,0,0,783,783,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001068,M012,2026-08-21,0,0,0,1898,1898,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001069,M012,2026-08-22,0,0,0,173,173,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001070,M012,2026-08-23,0,0,0,371,371,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001071,M012,2026-08-24,0,0,0,1077,1077,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001072,M012,2026-08-25,0,0,0,822,822,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001073,M012,2026-08-26,0,0,0,677,677,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001074,M012,2026-08-27,0,0,0,1158,1158,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001075,M012,2026-08-28,0,0,0,1007,1007,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001076,M012,2026-08-29,0,0,0,451,451,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001077,M012,2026-08-30,0,0,0,1977,1977,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001078,M012,2026-08-31,0,0,0,1793,1793,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001079,M012,2026-09-01,0,0,0,786,786,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
PROD-001080,M012,2026-09-02,0,0,0,324,324,0,0,24,FINAL_CLOSURE,0,DEMO_SYNTHETIC
